YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2005,3,51,2,0,12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302460,0,449556,0,13,1,4278,0,-151387,0,641669,0,50339,0,95176,0,73721,1,1988,1,1266,0,27297,0,12635,1,148035,1,12011,0,6131,0,0,0,7226,1,4216,0,270,0,10961,0,190396,0,-339208,0,-12518,0,306060,0,318578,0,-339222,0,115321,0,454542,0,327586,1,85,0,93944,0,4554,4,,1,229003,1,-883,0,104,1,987,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,51,1,0,73176,0,56649985,0,6836824,0,9752994,0,204727,0,1169558,0,173961,0,1070246,0,2673525,0,1303703,1,24512,0,19067349,0,22901069,0,15367799,1,5221,1,4944,0,770700,0,7644253,0,3359982,0,2193521,0,56649985,0,3778495,0,2066739,0,7624292,0,8679293,0,11066919,0,3107868,0,20326377,0,2416196,0,7793160,0,11310774,0,1193753,0,63930722,0,62569818,0,76565,0,295288,0,989050,0,59501365,0,22402355,0,4016814,0,10925017,0,441374,0,243131,0,1929503,0,1698282,0,996659,0,777590,0,1452915,4,,0,971414,0,505588,0,914881,0,23828,0,12202013,0,4429357,0,6637199,0,9072489,0,2435290,0,4352792,0,7332134,0,2979342,0,2199029,0,276288,0,463846,0,13836,0,21155,0,1423904,0,29419,0,35638,0,6219,0,55958,0,67412,0,11454,0,30926,0,30885,0,0
2005,3,52,12,0,337,0,153470390,0,9677840,0,38934124,0,758943,0,1212,0,14260457,0,2625383,0,12060670,0,197026,0,36989930,0,32643264,0,3748235,0,1633452,0,8167,0,578,0,200578,0,1000095,0,201742,0,3718123,0,153470390,0,15987743,0,22001632,0,57032238,0,957152,0,14758068,0,17990146,0,24743411,0,466694,0,8090998,0,16451196,0,265477,0,18768371,0,9539923,0,127539,0,583118,0,8517791,0,16263429,0,531401,0,1067376,0,4992102,0,142443,0,738605,0,429698,0,492864,0,3683374,0,48854,0,269278,0,0,0,354117,0,104495,0,300875,0,56001,0,3051947,0,2504942,0,5229478,0,5587555,0,358077,0,2377404,0,3296685,0,919281,0,2879386,0,565884,0,575385,0,7736,0,208734,0,1521647,0,15351,0,22563,0,7213,0,-42662,0,3444,0,46107,0,15097,0,15097,0,0
2005,3,52,11,0,287,0,20224249,0,1797956,0,7715912,0,162587,0,5798,0,1549003,0,506744,0,1279566,0,116018,0,2594708,0,3488364,0,985909,0,526164,0,408,0,220,0,127079,0,269934,0,99014,0,574834,0,20224249,0,1970008,0,2760190,0,7616536,0,275679,0,1463349,0,633038,0,5505448,0,243274,0,1856152,0,3576128,0,170105,0,6370391,0,5489616,0,31611,0,12120,0,837045,0,5163048,0,674684,0,706894,0,1561867,0,28606,0,101162,0,112656,0,139513,0,376756,0,12586,0,63676,0,0,0,66728,0,41070,0,74458,0,4037,0,1198355,0,1207343,0,1709011,0,1816442,0,107431,0,1175732,0,1349350,0,173618,0,535218,0,23485,0,91318,0,5768,0,44880,0,369767,0,-1114,0,3284,0,4398,0,-825,0,669,0,1493,0,23030,0,22937,0,0
2005,3,52,10,0,497,0,17466456,0,1994934,0,6275691,0,120269,0,3539,0,840015,0,155464,0,1932066,0,173198,0,2233742,0,2748628,0,1131844,0,532911,4,,0,0,0,72899,0,297066,0,67861,0,328411,0,17466456,0,1796958,0,2877603,0,5168160,0,512223,0,1834736,0,342344,0,4934431,0,281771,0,1950365,0,2922874,0,220580,0,7649077,0,6953576,0,15946,0,26248,0,653306,0,6693774,0,1111992,0,582801,0,2291032,0,31845,0,105751,0,190026,0,193495,0,352648,0,20145,0,82586,0,0,0,168813,0,54534,0,91835,0,21130,0,1395142,0,955304,0,1377983,0,1537019,0,159036,0,939357,0,1176510,0,237152,0,434084,0,40415,0,171960,0,1737,0,48914,0,171059,0,1479,0,4995,0,3515,0,3062,0,4520,0,1458,0,1503,0,1214,0,0
2005,3,52,9,0,1121,0,17583844,0,2691082,0,5251549,0,87248,0,0,0,400054,0,98267,0,2093343,0,380500,0,1793418,0,3494997,0,1481142,0,776671,1,198,0,0,0,86944,0,247739,0,79636,0,508163,0,17583844,0,1774376,0,3117227,0,2788568,0,1166237,0,2426168,0,502479,0,5808789,0,589430,0,2115811,0,3318390,0,214842,0,13978817,0,13077562,0,14000,0,175266,0,711989,0,12544982,0,1848763,0,1598674,0,4251083,0,57436,0,182117,0,356060,0,342043,0,375485,0,18032,0,100297,0,0,0,181481,0,86364,0,270039,0,1725,0,2875383,0,1433835,0,2289566,0,2593502,0,303936,0,1419836,0,1868975,0,449139,0,862079,0,69591,0,175445,0,2377,0,49162,0,565504,0,2660,0,12912,0,10252,0,4991,0,5289,1,298,0,7257,0,7257,0,0
2005,3,52,8,0,1809,0,12776428,0,1997966,0,3657461,0,75731,0,0,1,155599,1,91472,0,1062432,0,264384,0,3213550,0,1488538,0,1078430,0,472536,0,0,0,0,1,10693,0,335368,0,94232,0,63032,0,12776428,0,2008532,0,2375765,0,1276369,0,927200,0,2168894,0,345738,0,3673930,0,917618,0,1302967,0,1508659,0,55314,0,8122788,0,7502083,0,12949,0,3338,0,604419,0,6873185,0,512337,0,870670,0,2323484,0,24276,0,85943,0,251124,0,230544,0,300931,0,23355,0,66981,0,0,0,64343,0,76460,0,92408,1,83,0,1950245,0,1249603,0,1643289,0,1796159,0,152870,0,1236654,0,1472101,0,235447,0,412316,0,30404,0,148067,1,1852,0,122718,0,109276,0,-5729,1,1088,0,6816,1,48,1,48,0,0,1,16042,1,16042,0,0
2005,3,52,7,0,7323,0,16377448,0,4906398,0,3472103,0,266787,0,0,1,3789,1,40951,0,1095046,0,412785,1,812845,0,2843912,0,3035205,0,1658157,1,2975,1,846,0,171072,0,1256767,0,470496,0,719886,0,16377448,0,2445671,0,735045,0,2684157,0,1985411,0,3116347,0,534448,0,4876369,0,943593,0,1631989,0,2673140,0,372352,0,17247847,0,16088421,0,4356,0,20775,0,1134297,0,14620830,0,361676,0,2080398,0,6278415,0,105988,0,281836,0,672815,0,591669,0,246070,0,81842,0,129455,0,0,0,237971,0,135182,0,292729,1,1302,0,3123484,0,2627017,0,3108127,0,3696403,0,588277,0,2622662,0,3283645,0,660983,0,483382,0,18671,0,232066,1,1,0,8682,0,223963,0,-2421,1,7358,1,9780,1,4504,1,4545,1,41,0,0,0,0,0,0
2005,3,52,6,0,6950,0,4930474,0,1521806,0,901458,1,18589,0,0,0,1,1,8147,0,375908,0,252081,1,4599,0,668813,0,1283116,0,871990,0,0,0,0,1,13186,0,797804,0,290586,0,284721,0,4930474,0,791038,0,282054,0,543479,0,266928,0,1205830,1,163602,0,1677544,0,131283,0,601350,0,1260225,1,315315,0,11192540,0,11100456,1,115,1,2119,0,89850,0,9648799,1,2126631,0,975464,0,3536658,0,68376,0,82948,0,407044,0,258553,0,100420,0,56298,0,68661,0,0,0,92439,0,105858,0,189816,1,1166,0,1578466,0,1543741,0,1521270,0,1717015,1,195746,0,1543626,0,1688620,1,144994,0,-21053,0,9590,0,22621,1,2131,1,-61476,1,6081,1,-1303,1,943,1,2246,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,52,5,0,9843,0,3615366,0,1367243,0,331844,1,3992,0,0,0,0,0,101,0,345091,1,194665,1,208884,0,502027,0,1164599,0,764645,0,0,0,0,1,37055,0,335686,0,104493,0,1301,0,3615366,0,184317,0,367972,0,192666,0,394034,0,323961,1,261335,0,1891082,0,385479,0,423125,0,1211715,1,129237,0,7030819,0,6995487,1,245,0,0,0,35086,0,5819991,1,1415980,0,679181,0,1372146,0,29903,1,22708,0,209173,0,150588,0,53634,1,18272,0,53575,0,0,0,64795,0,91711,0,88297,0,0,0,1570029,0,1210828,0,1309647,0,1331289,1,21642,0,1210582,0,1238609,1,28026,0,109449,1,13347,0,46351,1,1227,1,8552,1,39971,1,-10407,0,0,1,10407,1,23,1,23,0,0,0,0,0,0,0,0
2005,3,52,4,0,13665,0,2107835,0,1057082,0,155700,1,198,0,0,0,0,0,0,0,116312,1,73393,1,18378,0,144370,0,1366323,0,1022626,0,0,0,0,1,7218,0,340619,0,186532,0,37797,0,2107835,0,2589243,1,45752,0,538928,1,222048,0,2013558,1,539,0,-3302233,0,87610,0,419704,0,-3647553,1,161993,0,10068420,0,10013648,1,660,0,1,0,54111,0,8552953,1,295766,0,1116566,0,3929723,0,55458,1,734,0,578347,0,349547,0,34670,0,32037,0,61992,0,0,0,130282,0,184047,0,136003,0,0,0,1647783,0,1515467,0,1588327,0,1656417,1,68090,0,1514807,0,1593982,1,79175,0,73117,1,6944,0,12518,0,0,1,40228,1,13427,0,0,0,0,0,0,1,402,1,402,0,0,0,0,0,0,0,0
2005,3,52,3,0,87630,0,2118067,0,926671,0,177549,1,4093,0,0,0,0,0,0,0,66174,0,218470,1,9812,0,107578,0,2125580,0,1649697,1,547,1,419,1,4240,0,258808,0,178630,0,55478,0,2118067,0,140461,0,197352,0,344658,0,607922,0,420571,0,133490,0,273612,0,311860,0,1034793,0,-1005648,1,67394,0,18543405,0,18368764,1,94,1,4909,0,169638,0,15320190,0,2166048,0,2274363,0,4339894,0,101840,1,18893,0,876749,0,442171,0,80648,0,28830,0,118673,0,0,0,413420,0,166245,0,151487,0,0,0,4140928,0,3223214,0,3293501,0,3747374,0,453873,0,3223121,0,3686213,0,463093,0,77553,0,14099,0,62005,5,,1,-3252,1,4700,1,-7173,1,653,1,7826,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,52,2,0,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696249,0,2930639,1,411,0,119844,0,645355,0,2947539,1,115421,0,195835,0,1131118,0,69920,0,13693,0,136725,0,118363,0,221028,0,3773,0,51191,1,185,0,84192,0,10822,0,48802,1,9093,0,737377,0,748710,0,13419779,0,13642832,0,223053,0,748299,0,1036980,0,288681,0,12663068,0,3918,0,14006,1,8314,1,-7831,0,12644660,1,7539,1,7615,0,76,1,875,0,876,1,2,0,2948,0,2948,0,0
2005,3,52,1,0,149163,0,250670558,0,27938979,0,66873391,0,1498438,0,10549,0,17208920,0,3526528,0,20426610,0,2282519,0,47879867,0,48130490,0,17400382,0,9908848,1,12296,1,2063,0,730964,0,5139886,0,1773220,0,6291747,0,250670558,0,29688347,0,34760593,0,78185758,0,7314833,0,29731482,0,20907159,0,50082385,0,4358612,0,19427255,0,28269126,0,1972609,0,122668725,0,108060174,0,207927,0,947738,0,13452887,0,104448719,0,11160699,0,12148223,0,36007523,0,716091,0,1634390,0,4220416,0,3309349,0,5825663,0,344024,0,1066367,1,185,0,1858579,0,1056786,0,1736747,0,94538,0,23269138,0,18220006,0,36489977,0,39122007,0,2632030,0,18012080,0,21691669,0,3679590,0,18508600,0,796348,0,1551743,0,31143,0,459312,0,15670054,0,-1120,0,61410,0,62530,0,-29582,0,19817,0,49399,0,65876,0,65493,0,0
2005,3,53,12,0,128,0,39286680,0,2274367,0,3024141,0,83189,0,512756,0,97662,0,1179,0,7016941,0,634998,0,257342,0,8173035,0,17847150,0,4318309,0,8296,0,15,0,2080555,0,402603,0,103921,0,1461090,0,39286680,0,1546024,0,1835383,0,1969407,0,225719,0,15467885,0,2546083,0,15696179,0,448358,0,4126659,0,11270862,0,149700,0,7393710,0,6267027,0,12102,0,347938,0,766643,0,6689526,0,2891899,0,208374,0,1160342,0,85057,0,68971,0,178703,0,146304,0,325457,0,21816,0,463120,0,0,0,106038,0,46557,0,59155,0,264,0,927469,0,704184,0,2208820,0,2349062,0,140242,0,692081,0,904790,0,212709,0,1042720,0,223202,0,347199,0,12014,0,27100,0,433205,0,492260,0,594984,0,102724,0,-18242,0,3604,0,21846,0,15339,0,15026,0,197
2005,3,53,11,0,235,0,15912850,0,1386158,0,1126175,0,20066,0,130012,0,8058,0,85149,0,1659220,0,293534,0,307227,0,3132026,0,7907205,0,2683032,0,1488,0,846,0,1707580,0,203775,0,80584,0,749771,0,15912850,0,573227,0,1304260,0,798978,0,455474,0,6949865,0,761192,0,5069854,0,190892,0,1601254,0,3382397,0,104689,0,3659448,0,3217772,0,10433,0,127850,0,303393,0,3307746,0,1344105,0,131327,0,530426,0,40288,0,17351,0,154258,0,88094,0,172297,0,5227,0,341241,0,18,0,59538,0,10834,0,41843,0,1182,0,369717,0,351702,0,868452,0,990906,0,122454,0,341269,0,498233,0,156964,0,393386,0,28596,0,134573,0,3261,0,7155,0,219800,0,127024,0,194834,0,67811,0,6774,0,16108,0,9333,0,10293,0,10284,0,0
2005,3,53,10,0,584,0,20201357,0,1789426,0,1523194,0,67643,0,223090,0,40507,0,71493,0,2361346,0,408659,0,482474,0,4058689,0,9572750,0,3252162,0,7504,0,4350,0,2145322,0,344800,0,157109,0,653365,0,20201357,0,542329,0,1746793,0,1060178,0,1111461,0,8705422,0,1389213,0,5645960,0,257784,0,2012425,0,3697072,0,321321,0,5711566,0,5106091,0,10130,0,161542,0,433803,0,5056617,0,2608161,0,162038,0,674918,0,44152,0,30120,0,128895,0,141159,0,176256,0,23068,0,417777,0,0,0,51254,0,13196,0,43282,0,3695,0,538644,0,654950,0,1483464,0,1691592,0,208129,0,644820,0,897969,0,253149,0,625129,0,22391,0,154291,0,13828,0,31157,0,403462,0,175910,0,281640,0,105730,0,37605,0,44818,0,7213,0,5654,0,5522,0,132
2005,3,53,9,0,2520,0,38164817,0,3073010,0,2213049,0,29876,0,169372,0,124826,0,74232,0,3698748,0,1071867,0,1083466,0,6726964,0,20921621,0,7565593,1,1752,1,615,0,4883344,0,558151,0,175099,0,1335598,0,38164817,0,881600,0,2902909,0,1586341,0,3052391,0,17082931,0,2110392,0,10548253,0,856779,0,4928362,0,5069020,0,305908,0,9977231,0,8903048,0,13975,0,175865,0,884343,0,8859093,0,3794410,0,284368,0,1777252,0,123599,0,44110,0,319683,0,195311,0,313180,0,15026,0,686195,1,186,0,117570,0,26224,0,90600,0,8174,0,1063207,0,1118138,0,2471935,0,3022643,0,550708,0,1104163,0,1581759,0,477596,0,961086,0,36381,0,313448,0,4435,0,51581,0,555241,0,393636,0,657995,0,264359,0,13049,0,56296,0,43247,0,5878,0,5878,0,0
2005,3,53,8,0,4566,0,31222599,0,2503544,0,1852340,1,4329,1,165661,0,5249,0,0,0,2523493,0,1280724,0,322307,0,4127101,0,23179409,0,8475778,0,0,0,0,0,3085512,0,553056,0,167867,0,272176,0,31222599,0,491480,0,1446588,0,1071167,0,3471455,0,16259941,0,1345837,0,7136132,0,1075300,0,2260928,0,4052743,0,252838,0,8445101,0,7973721,0,18403,0,68612,0,384365,0,7753499,0,2667543,0,423239,0,1214994,0,112463,0,25849,0,1057039,0,272560,0,228759,0,15784,0,579497,0,1065,0,85822,0,77714,0,87565,1,2678,0,900929,0,691601,0,1909427,0,2337374,0,427948,0,673198,0,1126501,0,453303,0,720166,0,22957,0,259040,1,1,0,-30817,0,468984,0,511907,0,690377,0,178470,0,4156,1,54918,1,50762,1,1286,1,1286,0,0
2005,3,53,7,0,45752,0,92803750,0,7739487,0,3871311,1,7038,1,304526,1,129618,1,312013,0,7338462,0,2879245,0,1958912,0,9091375,0,65958236,0,23338660,1,76096,1,101,0,13945700,0,1257608,0,421940,0,1708900,0,92803750,0,1853070,0,4538176,0,3450001,0,14312353,0,45298808,0,2955295,0,20396047,0,3837800,0,12613624,0,4877247,0,932624,0,23552077,0,22509806,0,56004,0,348068,0,638199,0,21470124,0,4795825,0,1128536,0,7682532,0,185040,0,41160,0,1048698,0,670433,0,703208,0,29352,0,925769,0,0,0,406932,0,102242,0,228996,0,21269,0,3500132,0,2081952,0,5438470,0,7389902,0,1951432,0,2025948,0,3372503,0,1346554,0,1802163,0,58323,0,519577,1,20693,0,41742,0,1161827,0,1608127,0,2513762,0,905635,0,2233,0,272799,1,270566,1,37728,1,36733,1,996
2005,3,53,6,0,42491,0,30155194,0,2926564,0,1222008,0,0,1,105324,0,0,1,182,0,1487374,0,746887,0,743052,0,1617198,0,26192048,0,11464394,0,0,0,0,0,5456767,0,542019,0,267190,0,847356,0,30155194,0,409470,0,1054650,0,829788,0,6316990,0,14934479,0,626333,0,5983484,0,2026476,0,4579828,0,23911,0,646731,0,12788142,0,12073451,1,714,0,72388,0,641589,0,11629417,0,1665672,0,833621,0,3749966,0,241106,1,18525,0,844195,0,357035,0,282130,0,8214,0,490107,1,1611,0,304207,0,141028,0,88464,1,4931,0,2598605,0,1158725,0,2480470,0,3345949,0,865479,0,1158011,0,1846585,0,688574,0,360597,0,12951,0,103351,1,3286,0,69590,0,171419,0,897127,0,1255142,0,358015,0,64736,0,64899,1,163,0,8,0,8,0,0
2005,3,53,5,0,50082,0,18078248,0,1966360,0,556369,1,116,1,83350,0,0,1,1648,0,1289506,0,654383,0,425459,0,1494440,0,13774052,0,5223161,0,0,0,0,0,2625808,0,137200,0,68774,0,361725,0,18078248,0,467601,0,848117,0,535900,0,4695001,0,6292051,0,657691,0,4581887,0,1656606,0,3058879,0,60532,1,194129,0,13457504,0,13202139,1,1,1,45044,0,210320,0,12081347,0,2952961,0,981389,0,3841426,0,195342,1,408,0,474014,0,317267,0,200123,0,9079,0,281726,0,0,0,423719,0,228342,0,96767,0,3,0,2078782,0,1376157,0,2012158,0,2556967,0,544809,0,1376156,0,1801559,0,425403,0,153837,1,3754,0,57301,1,1,1,70907,1,21874,0,455451,0,673836,0,218385,1,26714,1,26714,0,0,0,0,0,0,0,0
2005,3,53,4,0,55922,0,8805811,0,1566626,0,297204,0,0,1,10378,1,26075,1,5740,0,549922,0,476556,1,87048,0,648510,0,8286490,0,4621867,1,65431,0,0,0,1245931,0,78795,0,40115,0,123089,0,8805811,0,147350,0,496699,0,473203,0,1776936,0,3026964,0,518801,0,2365859,0,1182595,0,1972307,0,-318811,1,470233,0,14765427,0,14508817,1,363,1,32868,0,223379,0,13158143,0,1278567,0,1555416,0,5102053,0,199951,1,6700,0,694101,0,314505,0,122011,0,3760,0,217461,0,0,0,347752,0,256103,0,127327,1,956,0,2931481,0,1607283,0,2793930,0,3403977,0,610047,0,1606920,0,2150495,0,543575,0,245002,1,1870,0,41335,1,1698,1,73886,1,126213,0,926508,0,998795,0,72287,1,15500,1,24524,1,9024,0,0,0,0,0,0
2005,3,53,3,0,173021,0,4714576,0,1672638,0,108448,1,580,1,16941,1,1059,1,61,0,313107,0,457965,1,38025,0,287681,0,5439537,0,4011150,1,8298,1,955,0,287552,0,194989,0,106470,0,7431,0,4714576,0,150139,0,260609,0,737895,0,3444358,0,1100987,0,-49980,0,-929434,0,836400,0,1960864,0,-3529752,0,196946,0,24376801,0,23676376,1,212,1,158507,0,541706,0,20523377,0,2984916,0,2895311,0,6111483,0,246241,1,12699,0,1135992,0,529820,0,79790,0,19264,0,271334,0,0,0,679266,0,220866,0,246756,1,20157,0,5069482,0,3853424,0,4499409,0,5558597,0,1059187,0,3853212,0,4795004,0,941792,0,403662,0,1158,0,35960,1,1511,1,320314,0,44719,0,210223,0,385335,0,175113,1,32312,1,32312,0,0,0,0,0,0,0,0
2005,3,53,2,0,59806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434456,0,3193124,1,523,0,160348,0,80460,0,2410417,0,661399,0,267895,0,188333,0,45780,1,13938,0,111372,0,89902,0,56160,0,2049,0,47777,0,0,0,91369,1,23699,0,10976,1,211,0,799556,0,1024039,0,1118368,0,1482091,0,363722,0,1023516,0,1202229,0,178714,0,292667,0,340,0,44279,0,0,1,-3392,0,251439,0,-182846,0,78490,0,261336,1,-14969,0,69,1,15037,0,0,0,0,0,0
2005,3,53,1,0,435109,0,299345881,0,26898179,0,15794239,0,212838,0,1721409,0,433054,0,551696,0,28238120,0,8904817,0,5705313,0,39357019,0,199078497,0,74954106,0,168866,0,6882,0,37464070,0,4272996,0,1589070,0,7520502,0,299345881,0,7062292,0,16434184,0,12512857,0,38862137,0,135119334,0,12860857,0,76494220,0,12368988,0,39115129,0,28585219,0,3575117,0,127561462,0,120631372,0,122860,0,1699030,0,5108199,0,112939307,0,27645457,0,8871515,0,32033725,0,1519020,0,279830,0,6146948,0,3122390,0,2659372,0,152639,0,4722004,1,2880,0,2673465,0,1146807,0,1121730,0,63521,0,20778003,0,14622155,0,27284903,0,34129060,0,6844157,0,14499295,0,20177628,0,5678333,0,7000414,0,411924,0,2010354,0,60727,0,659225,0,3858184,0,5615326,0,8325190,0,2709864,0,169868,0,597060,0,427192,0,76186,0,74737,1,1324
2005,3,54,12,0,34,0,9435858,0,940194,0,2370424,0,33114,0,126319,0,14970,0,62889,0,781579,0,121680,0,1830,0,2153589,0,1681752,0,957439,0,0,0,0,0,75456,0,1070377,0,120882,0,1146233,0,9435858,0,1059145,0,324623,0,1469340,0,28363,0,743106,0,1473636,0,4337645,0,74757,0,2091874,0,2467056,0,296042,0,12315298,0,12058150,0,3486,0,14614,0,239049,0,11367412,0,3963130,0,245235,0,1834810,0,55600,0,37010,0,289325,0,282462,0,78542,0,63389,0,134059,0,0,0,82826,0,160750,0,448834,0,23,0,3691417,0,947886,0,1139344,0,1217796,0,78452,0,944400,0,1033002,0,88601,0,188433,0,15429,0,100500,0,2425,0,15596,0,54483,0,6184,0,6310,0,126,0,326,0,329,0,3,0,1195,0,1195,0,0
2005,3,54,11,0,77,0,5271894,0,1009853,0,1645258,0,19050,0,223547,0,0,0,0,0,576640,0,41110,0,385,0,751116,0,1370394,0,841782,0,0,0,0,0,71265,0,183151,0,47942,0,307949,0,5271894,0,886560,0,365167,0,1275081,0,151491,0,503979,0,172216,0,1917400,0,91070,0,661244,0,1291205,0,126119,0,9806165,0,9705897,0,4943,0,4525,0,90799,0,9223247,0,5104609,0,293019,0,1881390,0,30471,0,4016,0,183531,0,274211,0,34710,0,6099,0,93764,0,0,0,28036,0,65189,0,154643,0,4075,0,1065486,0,582917,0,751009,0,770931,0,19922,0,577974,0,652248,0,74274,0,174170,0,13845,0,53062,0,4057,0,6014,0,97192,0,-589,0,1345,0,1934,0,-546,0,1039,0,1585,0,202,0,202,0,0
2005,3,54,10,0,168,0,5782192,0,871659,0,1513526,0,15015,0,162702,0,49589,0,50048,0,683026,0,44004,0,22585,0,1148022,0,1658928,0,866745,0,1023,0,257,0,85116,0,244136,0,38069,0,167914,0,5782192,0,654076,0,468241,0,1066863,0,369586,0,795116,0,167694,0,2260615,0,149009,0,887727,0,1350554,0,126674,0,8206678,0,8090827,0,5201,0,21977,0,88673,0,7630776,0,3758755,0,324821,0,1384682,0,28223,0,11917,0,210345,0,208475,0,62196,0,15942,0,147843,0,0,0,37038,0,73492,0,142329,0,352,0,1224369,0,575902,0,885909,0,988671,0,102762,0,570701,0,717689,0,146989,0,299042,0,6226,0,62148,0,615,0,14804,0,215249,0,8522,0,9240,0,718,0,7645,0,8839,0,1194,0,3456,0,3456,0,0
