YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_OTHR_PORT_INCM_IND,S_OTHR_PORT_INCM,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2004,3,46,3,1,792,1,8396,1,5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6863,1,4397,0,0,0,0,0,0,0,0,0,0,0,0,1,8396,1,164,0,0,1,228,1,12204,0,0,1,586,1,-4786,1,1987,0,0,1,-6773,0,0,1,13590,1,13590,0,0,0,0,0,0,1,16262,0,0,0,0,1,1731,1,208,0,0,0,0,1,79,0,0,0,0,1,2178,0,0,0,0,0,0,0,0,0,0,1,12064,1,-2672,1,-2672,1,2056,1,4729,1,-2672,1,2056,1,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,4,1,415,1,67070,1,4922,1,40416,0,0,0,0,0,0,0,0,1,17468,0,0,0,0,0,0,1,10716,1,6450,0,0,0,0,0,0,1,156,1,156,0,0,1,67070,1,25132,0,0,1,25958,1,12944,0,0,0,0,1,3036,1,41,0,0,1,2995,0,0,1,280188,1,280188,0,0,0,0,0,0,1,272262,1,257310,0,0,0,0,0,0,0,0,0,0,1,95,1,303,0,0,1,2007,0,0,0,0,0,0,0,0,0,0,1,12548,1,7925,1,7925,1,7925,0,0,1,7925,1,7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,7,1,67,1,239834,0,0,0,0,0,0,1,215909,0,0,0,0,1,946,0,0,0,0,1,977,1,26664,1,10604,0,0,0,0,0,0,1,9143,1,9143,1,5943,1,239834,0,0,0,0,0,0,1,235457,0,0,0,0,1,4377,1,673,1,761607,1,-757902,0,0,1,2848,1,4608,0,0,0,0,1,-1761,1,35022,0,0,0,0,0,0,1,157,0,0,1,683,1,36,0,0,0,0,1,4064,0,0,0,0,0,0,0,0,0,0,1,30082,1,-32175,1,-32175,0,0,1,32175,1,-32175,0,0,1,32175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,8,1,38,1,197269,1,6336,1,187208,0,45,0,2898,0,0,0,0,1,223,0,0,0,0,0,0,0,962,0,644,0,0,0,0,0,247,1,501,1,418,0,0,1,197269,0,3122,0,0,0,413,1,180317,1,37,0,0,1,13379,1,107,0,0,1,13271,0,0,1,35974,0,26773,0,0,0,0,1,9201,1,27351,0,20261,0,360,0,1867,0,123,0,0,0,413,0,369,1,968,1,418,0,98,0,0,1,332,0,0,0,0,0,0,1,2143,1,8623,1,8624,1,8624,0,0,1,8623,1,8623,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2004,3,46,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2004,3,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,48,1,0,106909,0,57000813,0,5299216,0,10490684,0,111792,0,1075339,0,48764,0,22054,0,3125622,0,1842466,0,288322,0,4230836,0,69226108,0,41946103,1,14596,1,2607,0,1090226,0,1826337,0,477705,0,958451,0,57000813,0,4760026,0,6321222,0,3853786,0,7290159,0,18311881,0,1667727,0,14796012,0,1547085,0,8341105,0,5767651,0,859829,0,140162159,0,138167465,0,8016,0,974021,0,1012657,0,136527990,0,56927939,0,2932738,0,17812301,0,2765175,0,258481,0,7157391,0,9517809,0,1338517,0,103539,0,7971519,0,667,0,290585,0,317514,0,1958770,0,7719,0,27167328,0,3634169,0,4222701,0,6659317,0,2436617,0,3626153,0,6196009,0,2569856,0,381441,0,30147,0,185345,0,1087,0,7644,0,157211,0,7,0,106608,0,117233,0,10626,0,108499,0,118493,0,9994,0,5139,0,5078,1,61
2004,3,48,2,0,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8782106,0,8465608,0,16,0,145040,0,171442,0,8463312,0,862813,0,245857,0,345002,0,98629,1,83727,0,160359,0,5633122,0,34196,1,1384,0,134521,0,0,0,4469,1,602,0,19760,1,2670,0,836201,0,318793,0,342158,0,481266,0,139108,0,318778,0,457754,0,138976,0,23367,0,26,1,111,0,0,0,9,0,23222,0,0,1,-12,0,243,1,255,0,25,0,25,0,0,0,0,0,0,0,0
2004,3,48,3,0,58616,0,1635182,0,492136,0,76652,1,618,1,43386,0,0,0,0,0,28673,0,93272,0,0,1,46708,0,5118139,0,4290135,0,0,0,0,1,526,0,14168,0,5446,0,17721,0,1635182,0,35869,0,118815,0,102377,0,1720909,0,999258,1,37095,0,-1379141,0,217133,0,448488,0,-1991361,1,53401,0,18957772,0,18834255,0,0,1,105835,0,17681,0,17885348,0,9825117,0,604035,0,1418179,0,504935,1,3265,0,503567,0,310746,0,123004,0,1493,0,484886,0,0,0,26999,1,18829,0,83951,1,2060,0,3974282,0,1072424,0,1073559,0,1248051,0,174492,0,1072424,0,1246955,0,174531,0,1383,1,48,0,1335,0,0,0,0,0,0,0,0,1,-248,0,0,1,248,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,48,4,0,11635,0,1698563,0,95572,1,130973,0,0,1,55760,0,0,0,0,0,69707,1,149266,0,0,1,52105,0,2848934,0,1725480,0,0,0,0,0,65,1,31083,1,11185,1,1762,0,1698563,1,61481,0,292604,0,70393,1,158630,0,844927,1,11740,0,258788,0,87022,0,340286,0,-165661,1,2859,0,6758646,0,6677302,0,0,1,43232,0,38112,0,6718910,0,1622349,0,215701,0,751451,0,227135,1,134,0,749424,0,196421,0,69374,1,342,0,486468,0,0,0,22799,1,5479,1,69276,0,0,0,2302558,0,39736,0,44156,0,242052,0,197896,0,39736,0,238813,0,199077,1,4420,1,1028,1,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,48,5,0,7278,0,2720789,0,371587,0,383910,0,0,1,98925,0,0,0,0,0,32701,0,309704,1,163711,1,3216,0,6001235,0,4807659,0,0,0,0,1,22192,1,234468,1,100668,1,7466,0,2720789,0,379853,0,241830,0,171575,0,377938,0,1041208,1,44,0,508340,0,62381,1,288430,0,157529,0,0,0,10451254,0,10444101,0,0,1,3859,1,3294,0,10054567,0,3712648,0,310918,0,1606956,0,210338,1,1400,0,607310,0,278126,0,64386,1,5586,0,317094,0,0,0,34632,1,26828,0,72007,1,66,0,2806271,0,396687,0,416133,0,518605,0,102472,0,396687,0,502710,0,106022,0,18199,0,0,0,9392,0,1,0,0,0,8806,0,0,0,0,0,0,0,0,1,1246,1,1246,0,0,0,0,0,0,0,0
2004,3,48,6,0,6315,0,4457503,0,363175,0,958168,1,7832,1,184493,0,0,0,0,0,375434,0,300666,0,0,1,182844,0,4871179,0,3225959,0,0,0,0,1,44072,0,343215,0,35456,0,103503,0,4457503,0,517713,0,559692,0,128329,0,978323,0,1837466,1,67021,0,368958,0,428695,0,446058,0,-471121,1,34674,0,11425104,0,11325100,0,0,1,78975,0,21029,0,11251453,0,5012248,0,228008,0,1887011,0,162593,1,20753,0,261164,0,361554,0,141092,1,14234,0,663779,0,0,0,11407,1,7380,0,97192,1,519,0,2382519,0,173651,0,189588,0,438744,0,249156,0,173651,0,424966,0,251315,0,15938,1,3730,0,15094,0,0,0,0,1,-2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,48,7,0,7727,0,15969174,0,1573334,0,3374980,0,11717,0,194124,0,332,0,0,0,765914,0,680067,1,15810,0,1136289,0,18680582,0,11525653,0,0,0,0,0,349084,0,889182,0,203043,0,49888,0,15969174,0,1064762,0,2081761,0,878131,0,2804201,0,4430020,0,600572,0,4109727,0,197255,0,3334092,0,992214,0,413835,0,35495496,0,34905153,1,3093,0,358269,0,228980,0,34854155,0,16820554,0,795432,0,4176615,0,606241,0,75960,0,1755265,0,1105749,0,339064,0,44112,0,2252113,0,0,0,83600,0,95443,0,480067,1,780,0,6223159,0,641342,0,820055,0,1577157,0,757102,0,638248,0,1460307,0,822059,0,63453,0,4205,0,46310,0,0,1,-670,0,13608,0,0,1,54216,1,54216,0,0,1,64137,1,64137,0,0,1,1441,1,1381,1,61
2004,3,48,8,0,594,0,4103678,0,398172,0,777087,0,3032,0,30073,0,0,0,0,0,371785,1,87020,1,56321,0,680014,0,4612477,0,3068219,1,5431,1,181,0,61439,0,33797,0,20677,0,82170,0,4103678,0,324675,0,614021,0,167698,0,251214,0,1496983,0,163408,0,1085678,0,68419,0,910992,0,189711,0,83443,0,6550186,0,6365806,1,324,0,52861,0,131195,0,6315479,0,2739627,0,114184,0,1149561,0,122128,0,16143,0,285831,0,181645,0,80090,0,6449,0,583232,0,169,0,17428,0,14753,0,90000,0,564,0,913674,0,234706,0,277780,0,398042,0,120262,0,234383,0,354820,0,120437,0,38725,0,9384,0,27379,0,55,1,-1055,1,2962,0,0,0,3868,1,12219,1,8352,0,805,0,805,0,0,0,570,0,570,0,0
2004,3,48,9,0,481,0,7265798,0,622265,0,1671566,0,21102,0,145613,0,30345,0,7326,0,476177,0,104173,0,7186,0,541618,0,7234926,0,3951125,0,3010,0,2426,0,156419,0,108692,0,36865,0,168002,0,7265798,0,822332,0,836034,0,650535,0,597694,0,1798878,0,107571,0,2452754,0,165906,0,1314604,0,1066604,0,94360,0,14875812,0,14673917,0,1864,0,62985,0,137048,0,14660893,0,6461662,0,211916,0,2094693,0,246422,0,24009,0,967639,0,536765,0,140949,0,12955,0,788492,0,497,0,34649,0,50816,0,299220,0,641,0,2789567,0,214919,0,305898,0,578882,0,272984,0,213056,0,507159,0,294103,0,67517,0,2726,0,23528,0,159,0,2295,0,38803,0,7,0,20542,0,21094,0,552,0,4783,0,8376,0,3593,0,520,0,520,0,0
2004,3,48,10,0,128,0,4282523,0,357256,0,806033,0,14481,0,64856,0,11438,0,0,0,229837,0,59952,0,15681,0,409455,0,4142520,0,1974994,0,6154,0,0,0,92617,0,48046,0,16869,0,45021,0,4282523,0,395770,0,553713,0,368349,0,310265,0,1267179,0,62229,0,1325018,0,39055,0,724741,0,597607,0,36385,0,7338789,0,7225268,0,815,0,47288,0,65418,0,7374960,0,3475255,0,72669,0,1091125,0,137569,0,13210,0,460929,0,204761,0,81990,0,5903,0,514008,0,0,0,16037,0,23147,0,166348,0,335,0,1111673,0,-36170,0,12719,0,202551,0,189832,0,-36986,0,171230,0,208215,0,38622,0,3668,0,15088,0,237,0,-1200,0,20828,0,0,0,5936,0,7016,0,1080,0,5147,0,11328,0,6181,0,646,0,646,0,0
2004,3,48,11,0,63,0,4190305,0,282461,0,798895,0,14208,0,73303,0,250,0,14125,0,305291,0,45840,0,522,0,368532,0,4270203,0,2191066,0,0,0,0,0,134347,0,47106,0,12533,0,67237,0,4190305,0,380528,0,523023,0,383409,0,30348,0,1088349,0,131774,0,1652874,0,31180,0,255904,0,1409711,0,43922,0,6631167,0,6538895,0,725,0,27852,0,63695,0,6503970,0,1898521,0,55005,0,1341958,0,187229,0,7142,0,488035,0,279425,0,80749,0,4281,0,468244,0,0,0,14093,0,21222,0,266243,0,26,0,1391797,0,127197,0,177369,0,271174,0,93804,0,126472,0,226946,0,100475,0,35784,0,1459,0,15893,0,201,0,3271,0,14962,0,0,0,10818,0,10833,0,15,0,4295,0,4515,0,220,0,1119,0,1119,0,0
2004,3,48,12,0,47,0,10677298,0,743258,0,1512419,0,38802,0,184806,0,6400,0,603,0,470102,0,12506,0,29090,0,810054,0,11445912,0,5185814,0,0,0,0,0,229466,0,76581,0,34964,0,415681,0,10677298,0,777042,0,499729,0,932990,0,60636,0,3507615,0,486273,0,4413015,0,250038,0,277509,0,3982420,0,96952,0,12895827,0,12712061,0,1179,0,47825,0,134763,0,12444943,0,4497145,0,79011,0,1949751,0,261954,0,12736,0,917868,0,429496,0,183624,0,6798,0,1278682,0,0,0,24471,0,53015,0,314704,0,58,0,2435628,0,450884,0,563286,0,702796,0,139509,0,449705,0,604350,0,154645,0,74033,0,3874,0,27824,0,434,0,4994,0,36907,0,0,0,11488,0,11611,0,124,0,28060,0,28060,0,0,0,842,0,842,0,0
2004,3,51,1,0,71224,0,51298692,0,6008764,0,7848384,0,222712,0,1073743,0,182165,0,1032418,0,2739451,0,995466,0,23126,0,16183196,0,23301591,0,15438917,1,66612,1,42678,0,663567,0,7614600,0,2978615,0,2248532,0,51298692,0,3560835,0,2162934,0,6603179,0,9177643,0,11071883,0,2104340,0,16617878,0,1940832,0,7171031,0,8363392,0,857376,0,66164500,0,63489417,0,47204,0,1468637,0,1159242,0,61260287,0,23782325,0,3488934,0,11495105,0,448216,0,340506,0,1973104,0,1725939,0,973544,0,788033,0,2071954,1,545,0,1036961,0,491894,0,920523,0,28791,0,11693914,0,4904213,0,10073875,0,13009900,0,2936025,0,4857009,0,8283912,0,3426904,0,5136681,0,117876,0,297669,0,19543,0,346857,0,4354736,0,0,0,88520,0,94253,0,5732,0,-8335,0,10691,0,19026,0,42259,0,42104,0,60
2004,3,51,2,0,10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432126,0,3191002,0,90,0,130749,0,110285,0,3595298,0,1248558,0,84996,0,992358,0,28946,1,9482,0,148500,0,178614,0,216751,0,11768,0,76843,1,544,0,66617,0,11475,0,67224,1,12019,0,440601,0,-163172,0,3134745,0,3439821,0,305076,0,-163262,0,323965,0,487227,0,3298164,0,2713,0,60652,0,10331,0,-318,0,3224785,0,0,1,-218,0,75,1,293,0,61,0,61,0,0,0,0,0,0,0,0
2004,3,51,3,0,44387,0,953547,0,346726,0,84097,0,0,1,42279,0,0,0,0,0,36793,0,51572,1,12477,1,6390,0,1398022,0,1165727,0,0,0,0,1,38509,0,217960,0,131859,0,16309,0,953547,0,147312,0,216033,0,187668,0,3616877,0,243239,1,94536,0,-3552119,0,247290,0,975109,0,-4774103,1,414,0,6400550,0,6340334,0,0,1,2647,0,57569,0,5886920,0,1514381,0,705499,0,734428,0,22481,1,2903,0,226778,0,153051,0,61084,0,22194,0,78187,0,0,0,197901,0,73571,0,38188,1,615,0,2055658,0,513630,0,632241,0,1185246,0,553005,0,513630,0,1068480,0,554850,0,118611,1,17,0,3185,0,0,1,2880,1,112529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,51,4,0,6961,0,1063465,0,267689,1,72372,0,56,1,12213,0,0,0,0,0,187197,1,51179,0,0,1,54915,0,1078359,0,758540,1,61,1,42,1,25487,0,96590,0,44889,0,20930,0,1063465,1,25088,1,192362,0,245229,0,1004278,1,340520,1,46559,0,-790570,0,645179,1,763991,0,-2162711,1,37029,0,4875143,0,4958605,1,191,0,0,0,-83653,0,4979113,0,2392470,0,374655,0,580967,0,21749,1,1397,0,172743,0,77134,0,48316,1,11264,0,92283,0,0,0,11435,1,59195,0,40485,0,0,0,1095021,0,-103969,0,-7608,0,407394,0,415002,0,-104160,0,393999,0,498159,0,92817,1,30,0,1605,0,0,0,0,1,91181,0,0,0,0,0,0,0,0,0,3735,0,3735,0,0,0,0,0,0,0,0
2004,3,51,5,0,2217,0,729777,0,306233,1,140707,0,0,1,44496,0,0,0,0,1,8003,1,3937,0,0,1,1951,0,453062,0,412976,0,0,0,0,0,0,1,178852,1,38692,1,44204,0,729777,1,67152,1,69572,0,134326,1,70960,1,171381,0,-55,0,216442,0,14659,1,161190,0,40593,0,0,0,2718631,0,2713493,0,0,0,0,1,5138,0,2449594,1,790145,0,252683,0,461675,0,18308,0,31,0,134605,0,50810,1,18557,1,17175,0,27041,0,0,0,76110,1,11270,1,14389,0,8255,0,568541,0,269037,0,271419,0,329680,1,58260,0,269037,0,327301,1,58263,1,2382,1,2,1,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,51,6,0,3251,0,2442951,0,321225,0,475357,1,4861,0,180079,0,0,0,0,0,187991,0,55022,0,0,0,214632,0,2408295,0,1864751,0,0,0,0,1,26035,0,878236,0,540365,0,106057,0,2442951,0,297728,1,116995,0,468569,0,1488318,0,441796,1,69,0,-370523,0,269962,0,524169,0,-1164561,0,94,0,5645210,0,5617613,0,245,0,0,0,27353,0,5502340,0,1378646,0,331005,0,1362879,0,31833,1,64511,0,405387,0,196805,0,110187,0,62340,0,222057,0,0,0,51182,0,58269,0,83875,0,0,0,1143364,0,142870,0,144989,0,557057,0,412068,0,142626,0,554880,0,412254,0,2364,1,481,0,1936,0,0,0,0,1,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,51,7,0,2789,0,6201772,0,639959,0,1508465,0,7283,0,94109,0,103,0,925,0,287632,0,400968,0,28,0,709415,0,4213057,0,2754984,0,0,0,0,0,41842,0,1294820,0,494630,0,267345,0,6201772,0,660683,0,177240,0,966464,0,2063100,0,908537,0,198862,0,1226885,0,128147,0,1471368,0,-300794,0,71837,0,12184372,0,11915886,0,425,1,7634,0,260428,0,11393177,0,5629294,0,626327,0,1590641,0,95136,0,131617,0,273474,0,300519,0,104875,0,111477,0,306801,0,0,0,227874,0,41289,0,115467,0,110,0,1838275,0,791195,0,1044880,0,1475666,0,430786,0,790770,0,1249080,0,458309,0,201008,0,2733,0,14399,0,0,1,-870,0,184745,0,0,1,53102,1,53146,0,44,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,51,8,0,502,0,3428687,0,700137,0,1166093,0,24834,0,36267,0,0,0,29657,0,359041,0,59008,0,240,0,93825,0,2185447,0,1469855,0,0,0,0,0,29378,0,548191,0,375943,0,92034,0,3428687,0,892889,0,159563,0,484117,0,413718,0,877992,0,57046,0,543362,0,148194,0,269737,0,139884,0,14453,0,6866973,0,6776248,0,649,0,9716,0,80360,0,6537702,0,3090447,0,288393,0,1542415,0,40739,0,26743,0,133638,0,177791,0,37043,0,36926,0,198408,0,0,0,88902,0,42417,0,128554,1,436,0,704849,0,329271,0,397204,0,531057,0,133853,0,328622,0,470641,0,142019,0,64661,0,3265,0,11120,0,213,0,8,0,50054,0,0,0,221,0,221,0,0,1,3699,1,3699,0,0,0,0,0,0,0,0
2004,3,51,9,0,351,0,5390931,0,791123,0,994493,0,47842,0,296343,0,60236,0,50880,0,420562,0,93202,0,3736,0,739626,0,3556020,0,2279801,0,0,0,0,0,88854,0,604146,0,191728,0,211083,0,5390931,0,469779,0,361857,0,889221,0,334271,0,811140,0,249376,0,2275287,0,124346,0,802636,0,1731746,0,383442,0,8111245,0,7804571,0,3358,0,20810,0,282506,0,7547459,0,3451148,0,408484,0,1251641,0,52845,0,32409,0,205006,0,218795,0,66710,0,71760,0,343051,0,0,0,129740,0,39807,0,116455,0,5738,0,1153869,0,563785,0,923478,0,1061948,0,138470,0,560427,0,722307,0,161880,0,339409,0,12050,0,23195,0,3028,0,-4658,0,305794,0,0,0,23201,0,23397,0,196,0,441,0,441,4,,0,3562,0,3499,0,60
2004,3,51,10,0,115,0,4039646,0,491741,0,599446,0,45300,0,118175,0,41925,0,64727,0,354671,0,109624,0,2451,0,732552,0,2336278,0,1393952,0,723,0,411,0,67303,0,719244,0,221078,0,61527,0,4039646,0,270818,0,167999,0,527954,0,122902,0,846800,0,286326,0,1816848,0,118072,0,363027,0,1508294,0,172545,0,4568179,0,4390257,0,3366,0,10502,0,164054,0,4101134,0,1535410,0,144809,0,819163,0,38005,0,18305,0,102511,0,114959,0,61625,0,61297,0,218785,4,,0,48787,0,28210,0,82323,0,417,0,826528,0,467044,0,530953,0,584919,0,53967,0,463678,0,528528,0,64850,0,60729,0,11972,0,20936,0,731,0,1820,0,25270,0,0,0,5367,0,5677,0,310,0,1179,0,1193,0,15,0,19652,0,19628,0,0
